Fecha,Equipo_Local,Equipo_Visitante,Goles_Local,Goles_Visitante,Peso_Local,avg_Córneres_5_Local,avg_Tarjetas_amarillas_5_Local,avg_Faltas_5_Local,avg_Paradas_5_Local,avg_Pases_Pct_5_Local,avg_Pases_Exitosos_5_Local,Peso_Visitante,Resultado_1X2,avg_Pases_Pct_total_Visitante,avg_Remates_a_puerta_5_Visitante,avg_Córneres_5_Visitante,avg_Tarjetas_amarillas_5_Visitante,avg_Faltas_5_Visitante,avg_Paradas_5_Visitante,avg_Pases_Exitosos_5_Visitante,diff_avg_Remates_a_puerta_5,diff_avg_Córneres_5,diff_avg_Tarjetas_amarillas_5,diff_avg_Faltas_5,diff_avg_Paradas_5,diff_avg_Pases_Pct_5,diff_avg_Ptos_5,diff_Puntos,Prob_Implicita_ELO,diff_Tier
2025-10-12,Croacia,Gibraltar,3.0,0.0,1.0,8.4,1.0,7.8,1.8,0.874,483.2,0.795,1,0.61,0.0,0.6,1.3800000000000001,8.4,5.2,134.2,9.4,7.800000000000001,-0.3800000000000001,-0.6000000000000005,-3.4000000000000004,0.22799999999999998,2.6,887.01,0.9939764696419797,-3
2025-10-12,Escocia,Bielorrusia,2.0,1.0,1.0,3.2,2.2,12.0,2.0,0.828,386.0,0.96,1,0.7242857142857143,1.8,1.4,3.4,12.6,3.8,207.8,1.9999999999999998,1.8000000000000003,-1.1999999999999997,-0.5999999999999996,-1.7999999999999998,0.10599999999999987,1.8,261.53999999999996,0.8184000764781926,0
2025-10-12,Islas Feroe,República Checa,2.0,1.0,0.905,1.6,2.4,11.0,4.4,0.666,185.8,1.0,1,0.7907894736842106,7.2,7.4,1.0,15.4,2.6,327.8,-5.0,-5.800000000000001,1.4,-4.4,1.8000000000000003,-0.124,-1.4,-405.8299999999999,0.08817333885420729,1
2025-10-12,Países Bajos,Finlandia,4.0,0.0,1.0,6.4,1.06,9.6,1.2,0.9119999999999999,574.4,0.8550000000000001,1,0.8144444444444444,2.0,3.2,1.78,8.0,4.0,324.6,5.0,3.2,-0.72,1.5999999999999996,-2.8,0.10999999999999999,2.4,395.45000000000005,0.9069029704063809,-3
2025-10-12,Rumanía,Austria,1.0,0.0,0.9899999999999999,4.2,2.8,11.2,4.2,0.812,313.2,1.0,1,0.8414285714285713,8.8,4.8,2.0,15.0,2.2,429.6,-5.800000000000001,-0.5999999999999996,0.7999999999999998,-3.8000000000000007,2.0,-0.03600000000000003,-2.4,-139.01,0.30998147991636144,2
2025-10-13,Irlanda del Norte,Alemania,0.0,1.0,0.99,2.3333333333333335,3.6666666666666665,11.666666666666666,4.0,0.64,133.66666666666666,1.0,2,0.8927027027027027,5.8,6.0,1.8,11.4,3.0,574.8,-5.133333333333333,-3.6666666666666665,1.8666666666666665,0.2666666666666657,1.0,-0.258,-0.8666666666666667,-348.28999999999996,0.11868748744034509,3
2025-10-13,Islandia,Francia,2.0,2.0,0.8149999999999998,2.6,2.4,10.6,6.6,0.772,260.0,1.0,X,0.8914583333333334,8.2,5.8,2.16,9.8,2.4,494.0,-4.999999999999999,-3.1999999999999997,0.23999999999999977,0.7999999999999989,4.199999999999999,-0.118,-1.7999999999999998,-527.8300000000002,0.04571945752989562,3
2025-10-13,Gales,Bélgica,2.0,4.0,0.95,4.6,2.2,10.6,1.4,0.812,330.4,1.0,2,0.8785714285714286,7.4,10.2,1.4,11.4,1.6,529.4,-3.6000000000000005,-5.6,0.8000000000000003,-0.8000000000000007,-0.20000000000000018,-0.07199999999999995,-1.0000000000000002,-210.45000000000005,0.22944501821339439,2
2025-10-13,Eslovenia,Suiza,0.0,0.0,0.89,1.4,1.4,13.2,4.2,0.758,285.0,1.0,X,0.861904761904762,6.0,5.0,1.4,11.6,2.0,484.2,-3.4,-3.6,0.0,1.5999999999999996,2.2,-0.11199999999999988,-1.6,-185.33999999999992,0.25599253150466555,2
2025-10-13,Suecia,Kosovo,0.0,1.0,1.0,6.2,2.2,14.2,2.6,0.8119999999999999,418.0,0.9149999999999998,2,0.75375,3.6,2.2,3.0,10.0,4.0,240.0,2.1999999999999997,4.0,-0.7999999999999998,4.199999999999999,-1.4,0.04999999999999993,0.3999999999999999,262.52,0.8192369938171298,-1
2025-10-13,Túnez,Namibia,3.0,0.0,0.6,6.0,2.0,16.4,2.68,0.8562000000000001,433.91999999999996,0.6150000000000001,1,0.8226666666666667,1.3333333333333333,4.333333333333333,2.3333333333333335,12.833333333333334,1.0,350.73333333333335,5.266666666666667,1.666666666666667,-0.3333333333333335,3.5666666666666647,1.6800000000000002,0.033533333333333415,2.6666666666666665,299.22,0.8484439856951821,0
2025-10-13,Cabo Verde,Eswatini,3.0,0.0,0.6,5.0,1.46,14.919999999999998,1.9,0.8161999999999999,360.98,0.73,1,0.806,5.0,4.0,4.0,12.0,5.0,384.7,-2.0,1.0,-2.54,2.919999999999998,-3.1,0.010199999999999876,2.6,353.1500000000001,0.8842077914455421,0
2025-10-14,España,Bulgaria,4.0,0.0,1.0,5.6,1.8800000000000001,14.8,1.6,0.898,610.8,0.9100000000000001,1,0.6825,1.0,2.0,1.25,8.5,4.5,168.25,8.0,3.5999999999999996,0.6300000000000001,6.300000000000001,-2.9,0.21550000000000002,2.6,603.8499999999999,0.96999829269014,-3
2025-10-14,Portugal,Hungría,2.0,2.0,1.0,5.2,2.2,9.2,2.2,0.9,533.8,0.9949999999999999,X,0.7944444444444444,3.6,3.4,2.6,14.4,2.8,258.2,2.4,1.8000000000000003,-0.3999999999999999,-5.200000000000001,-0.5999999999999996,0.126,2.4,287.3699999999999,0.8394625605769038,-3
2025-10-14,Turquía,Georgia,4.0,1.0,1.0,5.0,2.0,10.0,3.2,0.85,433.4,0.96,1,0.8022222222222222,3.2,3.2,2.4,10.8,4.2,307.4,0.7999999999999998,1.7999999999999998,-0.3999999999999999,-0.8000000000000007,-1.0,0.04600000000000004,1.7999999999999998,178.4000000000001,0.7363247356228995,-1
2025-10-14,Catar,Emiratos Árabes Unidos,2.0,1.0,0.7,3.8,2.2,10.6,3.2,0.844,411.6,0.6699999999999999,1,0.8035714285714286,4.2,1.8,1.4,11.2,2.2,347.6,-0.6000000000000001,1.9999999999999998,0.8000000000000003,-0.5999999999999996,1.0,0.03599999999999992,0.5999999999999999,73.79000000000019,0.6046239566530918,0
2025-10-14,Argelia,Uganda,2.0,1.0,0.6,8.6,1.6,13.940000000000001,1.58,0.851,442.48,0.6549999999999999,1,0.8036666666666666,2.3333333333333335,4.0,2.3333333333333335,10.0,1.6666666666666667,228.79999999999998,5.466666666666667,4.6,-0.7333333333333334,3.9400000000000013,-0.08666666666666667,0.04733333333333334,2.2666666666666666,213.1300000000001,0.7732711410605608,-1
2025-10-14,Letonia,Inglaterra,0.0,5.0,0.9349999999999999,2.8,2.6,11.0,5.4,0.728,194.8,1.0,2,0.8957446808510638,8.6,8.0,1.02,9.6,0.2,680.0,-6.199999999999999,-5.2,1.58,1.4000000000000004,5.2,-0.19400000000000006,-3.0,-731.6400000000001,0.014605291385451103,3
2025-10-14,Sudáfrica,Ruanda,3.0,0.0,0.6,6.2,1.4,9.8,1.34,0.8620000000000001,474.02,0.6599999999999999,1,0.772,4.0,2.0,2.0,11.0,2.0,284.8,1.5999999999999996,4.2,-0.6000000000000001,-1.1999999999999993,-0.6599999999999999,0.09000000000000008,-1.4,315.1700000000001,0.8598764712899236,0
2025-10-14,Honduras,Haití,3.0,0.0,0.73,4.4,2.04,10.8,3.8,0.788,289.4,0.75,1,0.7961428571428572,5.4,5.6,1.8800000000000001,11.6,4.0,265.0,-2.8000000000000003,-1.1999999999999993,0.15999999999999992,-0.7999999999999989,-0.20000000000000018,-0.008000000000000007,-0.19999999999999996,114.74000000000001,0.6593719190881959,0
2025-10-14,Arabia Saudí,Irak,0.0,0.0,0.7,2.6,1.6,10.6,3.0,0.766,280.8,0.7,X,0.7796060606060606,3.6,5.6,1.8,9.2,1.8,269.4,0.19999999999999973,-2.9999999999999996,-0.19999999999999996,1.4000000000000004,1.2,0.016000000000000014,0.0,-1.5499999999999545,0.4977693854896551,0
2025-10-14,Senegal,Mauritania,4.0,0.0,0.6,6.2,0.7999999999999999,12.9,2.4,0.842,428.96000000000004,0.6250000000000001,1,0.7727777777777778,3.6,5.6,2.2,12.4,1.6,310.62,1.1999999999999997,0.6000000000000005,-1.4000000000000004,0.5,0.7999999999999998,0.050999999999999934,2.0,461.95000000000005,0.9345756436775953,-2
2025-10-14,RD Congo,Sudán,1.0,0.0,0.6,5.0,0.6,15.2,2.12,0.8108000000000001,376.44,0.5999999999999999,1,0.7587142857142857,3.0,2.0,2.0,12.6,3.6,239.01999999999998,0.20000000000000018,3.0,-1.4,2.5999999999999996,-1.48,0.06840000000000013,0.7999999999999998,244.03999999999996,0.8029456051084489,0
2025-10-14,Marruecos,Congo,1.0,0.0,0.6,6.8,1.2,11.2,1.4,0.8814,565.86,0.7550000000000001,1,0.75775,2.25,3.75,2.0,12.45,4.0,242.625,4.15,3.05,-0.8,-1.25,-2.6,0.12364999999999993,2.75,586.5,0.9669512837515228,-3
2025-10-14,Costa de Marfil,Kenia,3.0,0.0,0.6,6.8,1.4,16.88,1.34,0.8352,421.96000000000004,0.6250000000000001,1,0.7820000000000001,3.0,2.0,0.0,9.0,1.0,294.5,3.2,4.8,1.4,7.879999999999999,0.3400000000000001,0.053199999999999914,1.6,302.26,0.8506805144334704,0
2025-10-15,Curazao,Trinidad y Tobago,1.0,1.0,0.75,3.8,2.0,12.0,3.0,0.776,300.8,0.725,X,0.7425,3.25,3.75,2.0,11.75,3.25,214.0,0.9500000000000002,0.04999999999999982,0.0,0.25,-0.25,0.033499999999999974,0.8500000000000001,61.430000000000064,0.5874950235622362,0
2025-10-15,Panamá,Surinam,1.0,1.0,0.75,7.4,1.6,13.8,1.6,0.86,437.2,0.73,X,0.8310000000000001,2.0,3.0,1.6,12.68,5.2,334.32,2.4000000000000004,4.4,0.0,1.120000000000001,-3.6,0.028999999999999915,1.6,404.5,0.9112091763476124,-1
2025-11-13,Francia,Ucrania,4.0,0.0,1.0,6.4,1.56,9.4,1.8,0.892,534.4,0.8649999999999999,1,0.829375,3.8,4.6,1.8,10.0,3.4,321.8,4.3999999999999995,1.8000000000000007,-0.24,-0.5999999999999996,-1.5999999999999999,0.07999999999999996,1.8,307.35000000000014,0.8543642297266715,-2
2025-11-13,Inglaterra,Serbia,2.0,0.0,1.0,9.0,1.22,8.8,0.4,0.9179999999999999,650.0,0.7799999999999999,1,0.81625,1.6,2.2,2.1399999999999997,11.2,5.6,219.4,7.200000000000001,6.8,-0.9199999999999997,-2.3999999999999986,-5.199999999999999,0.1519999999999999,2.0,316.46000000000004,0.8607688136193994,-2
2025-11-13,Irlanda,Portugal,2.0,0.0,0.95,2.0,3.4,10.8,4.2,0.7779999999999999,269.2,1.0,1,0.8822,6.4,5.4,2.0,8.6,2.2,567.6,-5.4,-3.4000000000000004,1.4,2.200000000000001,2.0,-0.132,-2.2,-376.81999999999994,0.10255521263056573,3
2025-11-13,Noruega,Estonia,4.0,1.0,1.0,4.8,1.0,9.0,1.6,0.8939999999999999,472.8,0.8699999999999999,1,0.7053846153846154,0.8,1.4,1.9,8.6,4.2,221.4,7.3999999999999995,3.4,-0.8999999999999999,0.40000000000000036,-2.6,0.17599999999999993,3.0,409.8900000000001,0.913687683853586,-1
2025-11-13,Emiratos Árabes Unidos,Irak,1.0,1.0,0.7000000000000002,1.2,2.0,12.8,2.0,0.8099999999999999,334.2,0.7,X,0.7784411764705882,2.4,3.4,1.8,10.0,2.6,242.8,2.1999999999999997,-2.2,0.19999999999999996,2.8000000000000007,-0.6000000000000001,0.07399999999999995,-0.5999999999999999,-48.75999999999999,0.4302858170792515,0
2025-11-13,Camerún,RD Congo,0.0,1.0,0.6100000000000001,4.4,3.0,14.88,4.6,0.8392,393.59999999999997,0.6,2,0.8126666666666666,3.6,4.0,0.8,15.580000000000002,2.12,374.42,-0.20000000000000018,0.40000000000000036,2.2,-0.7000000000000011,2.4799999999999995,0.028999999999999915,-0.5999999999999999,32.3900000000001,0.546478385943471,0
2025-11-14,Polonia,Países Bajos,1.0,1.0,0.875,4.2,2.0,12.4,3.6,0.8280000000000001,289.4,1.0,X,0.8860784313725489,7.0,7.6,0.6599999999999999,9.4,1.4,571.4,-2.4000000000000004,-3.3999999999999995,1.34,3.0,2.2,-0.08199999999999985,-2.2,-236.12000000000012,0.20436775555977962,2
2025-11-14,Croacia,Islas Feroe,3.0,1.0,1.0,9.6,0.86,7.2,1.8,0.874,505.8,0.8549999999999999,1,0.6863636363636364,2.0,1.6,2.6,11.2,4.0,191.8,6.800000000000001,8.0,-1.7400000000000002,-3.999999999999999,-2.2,0.20600000000000007,2.0,577.74,0.9653013241414572,-3
2025-11-14,Luxemburgo,Alemania,0.0,2.0,0.9949999999999999,2.2,2.8,12.6,2.0,0.734,244.0,1.0,2,0.8915789473684211,5.2,6.4,1.6,12.4,2.8,570.4,-3.0,-4.2,1.1999999999999997,0.1999999999999993,-0.7999999999999998,-0.15600000000000003,-0.6000000000000001,-481.5,0.05887071207230749,3
2025-11-14,Haití,Costa Rica,1.0,0.0,0.75,5.2,1.6800000000000002,12.6,4.8,0.8140000000000001,285.8,0.7050000000000001,1,0.7575000000000001,4.6,4.4,3.2,15.2,4.4,255.6,0.8000000000000007,0.7999999999999998,-1.52,-2.5999999999999996,0.39999999999999947,0.018000000000000016,0.19999999999999996,-215.42000000000007,0.2244260290810822,0
2025-11-14,Bermudas,Curazao,0.0,7.0,0.6950000000000001,3.0,1.0,16.0,5.0,0.71,183.0,0.75,2,0.7825,4.0,4.2,2.0,12.4,3.6,296.4,-1.0,-1.2000000000000002,-1.0,3.5999999999999996,1.4,-0.05600000000000005,-1.6,-318.77,0.13764517646700156,0
2025-11-14,Guatemala,Panamá,2.0,3.0,0.75,3.2,2.6,12.4,4.4,0.7796000000000001,263.21999999999997,0.75,2,0.8262903225806452,5.2,8.4,1.2,14.4,1.4,437.2,-2.8000000000000003,-5.2,1.4000000000000001,-2.0,3.0000000000000004,-0.07440000000000002,-0.7999999999999999,-286.69000000000005,0.16106566471074205,1
2025-11-15,Bosnia-Herzegovina,Rumanía,3.0,1.0,1.0,5.2,2.2,18.0,1.6,0.7859999999999999,329.8,0.9600000000000002,1,0.7863636363636364,2.6,4.4,2.4,10.6,3.6,314.2,3.6,0.7999999999999998,-0.19999999999999973,7.4,-2.0,-0.012000000000000122,1.4,-138.7700000000002,0.3102770615130258,0
2025-11-15,Grecia,Escocia,3.0,2.0,1.0,4.2,2.6,15.0,1.8,0.8440000000000001,400.6,1.0,1,0.8275,4.6,4.0,2.0,12.0,2.2,392.6,-1.1999999999999997,0.20000000000000018,0.6000000000000001,3.0,-0.40000000000000013,0.016000000000000014,-0.8,-31.210000000000036,0.45520562204140746,1
2025-11-15,Suiza,Suecia,4.0,1.0,1.0,4.8,0.8,10.0,2.0,0.874,504.8,1.0,1,0.9264705882352942,5.0,7.4,1.6,14.4,2.8,454.6,0.20000000000000018,-2.6000000000000005,-0.8,-4.4,-0.7999999999999998,0.04800000000000004,1.2,156.32999999999993,0.7109305590265289,-2
2025-11-15,Georgia,España,0.0,4.0,0.95,3.8,2.4,13.0,2.6,0.8099999999999999,350.2,1.0,2,0.9018367346938775,9.6,7.0,1.6199999999999999,12.8,0.6,697.4,-5.8,-3.2,0.78,0.1999999999999993,2.0,-0.11000000000000021,-2.0,-514.8399999999999,0.04909498566286334,3
2025-11-15,Turquía,Bulgaria,2.0,0.0,1.0,5.6,2.0,10.2,2.6,0.8400000000000001,411.0,0.96,1,0.692,0.8,1.6,1.3599999999999999,8.0,5.2,169.6,3.8,3.9999999999999996,0.6400000000000001,2.1999999999999993,-2.6,0.14800000000000013,2.4,307.1100000000001,0.8541922446933531,-1
2025-11-15,Kazajistán,Bélgica,1.0,1.0,0.8099999999999999,1.8,2.2,13.4,4.8,0.758,227.0,1.0,X,0.876046511627907,7.8,9.2,1.4,10.4,1.6,482.0,-7.0,-7.3999999999999995,0.8000000000000003,3.0,3.1999999999999997,-0.10400000000000009,-2.4,-571.54,0.03591415928908954,3
2025-11-15,Chipre,Austria,0.0,2.0,0.875,2.8,3.0,10.2,3.6,0.74,242.2,1.0,2,0.8411627906976744,7.2,4.6,2.6,16.2,2.0,417.6,-4.2,-1.7999999999999998,0.3999999999999999,-6.0,1.6,-0.09800000000000009,-2.1999999999999997,-449.54999999999995,0.06992657176686538,1
2025-11-16,Azerbaiyán,Francia,1.0,3.0,0.8600000000000001,1.2,3.0,10.0,5.4,0.716,199.4,1.0,2,0.8924,8.4,6.6,1.3599999999999999,9.8,0.6,600.6,-5.6000000000000005,-5.3999999999999995,1.6400000000000001,0.1999999999999993,4.800000000000001,-0.19000000000000006,-2.0,-720.46,0.015561046132646408,3
2025-11-16,Albania,Inglaterra,0.0,2.0,0.9949999999999999,1.8,1.6,9.4,2.6,0.818,281.0,1.0,2,0.8965306122448979,8.4,8.2,1.02,9.2,0.4,635.6,-5.4,-6.3999999999999995,0.5800000000000001,0.20000000000000107,2.2,-0.09199999999999997,-2.6,-422.96000000000004,0.08056067132332102,3
2025-11-16,Portugal,Armenia,9.0,1.0,1.0,6.6,1.6,7.0,1.6,0.9200000000000002,625.8,0.8550000000000001,1,0.7644444444444445,3.2,3.4,2.0,12.0,6.0,214.4,3.8,3.1999999999999997,-0.3999999999999999,-5.0,-4.4,0.16800000000000015,1.8,573.3,0.9644349881690493,-3
2025-11-16,Italia,Noruega,1.0,4.0,1.0,3.2,1.8,13.2,2.4,0.866,431.0,1.0,2,0.8502702702702702,7.2,5.0,0.76,9.0,1.2,487.8,-3.6,-1.7999999999999998,1.04,4.199999999999999,1.2,-0.02400000000000002,-2.2,185.01,0.7436454961017447,-2
2025-11-16,Nigeria,RD Congo,1.0,1.0,0.61,4.4,1.4,12.76,1.6,0.8112000000000001,362.71999999999997,0.6,X,0.8156315789473684,4.2,4.2,1.0,15.580000000000002,2.58,410.5,-0.8000000000000003,0.20000000000000018,0.3999999999999999,-2.820000000000002,-0.98,-0.012199999999999878,-1.4,74.1400000000001,0.605105491543885,0
2025-11-17,República Checa,Gibraltar,6.0,0.0,1.0,6.4,1.0,16.0,2.8,0.78,314.6,0.8800000000000001,1,0.6061538461538462,0.0,0.2,1.5799999999999998,9.0,5.2,127.8,5.0,6.2,-0.5799999999999998,7.0,-2.4000000000000004,0.1499999999999999,1.4,661.36,0.9782700484990293,0
2025-11-17,Países Bajos,Lituania,4.0,0.0,1.0,7.0,0.6599999999999999,9.8,1.8,0.9120000000000001,575.0,0.8399999999999999,1,0.72,1.4,2.0,2.5,12.2,7.0,182.4,4.4,5.0,-1.84,-2.3999999999999986,-5.2,0.19200000000000017,2.2,704.3800000000001,0.9829555157656995,-3
2025-11-17,Montenegro,Croacia,2.0,3.0,0.97,4.0,3.6,10.6,6.8,0.7120000000000001,206.4,1.0,2,0.8752941176470589,7.4,11.8,0.86,8.4,1.8,525.8,-3.8000000000000003,-7.800000000000001,2.74,2.1999999999999993,5.0,-0.16399999999999992,-2.0,-412.27,0.08523797564433577,3
2025-11-17,Alemania,Eslovaquia,6.0,0.0,1.0,5.4,1.4,12.2,1.6,0.8859999999999999,587.6,0.9349999999999999,1,0.8045454545454546,3.8,4.0,3.4,13.6,4.4,278.8,1.6000000000000005,1.4000000000000004,-2.0,-1.4000000000000004,-2.8000000000000003,0.10999999999999988,0.7999999999999998,229.95000000000005,0.7897963999088743,-3
2025-11-18,Irak,Emiratos Árabes Unidos,2.0,1.0,0.7,3.0,1.4,9.6,2.6,0.748,246.6,0.6849999999999999,1,0.808125,4.4,2.8,1.8,13.2,2.2,337.4,-1.6000000000000005,0.20000000000000018,-0.40000000000000013,-3.5999999999999996,0.3999999999999999,-0.07799999999999996,0.6000000000000001,48.75999999999999,0.5697141829207485,0
2025-11-18,Suecia,Eslovenia,1.0,1.0,1.0,5.6,2.2,16.0,2.8,0.8240000000000001,419.8,0.8899999999999999,X,0.762,2.2,1.2,1.4,13.0,2.6,272.4,0.5999999999999996,4.3999999999999995,0.8000000000000003,3.0,0.19999999999999973,0.06600000000000006,-0.39999999999999997,34.059999999999945,0.5488598597038092,0
2025-11-18,Kosovo,Suiza,1.0,1.0,0.9550000000000001,1.6,2.6,9.2,3.4,0.752,232.6,1.0,X,0.8636363636363636,5.8,5.0,0.8,9.8,1.0,534.0,-2.1999999999999997,-3.4,1.8,-0.6000000000000014,2.4,-0.13400000000000012,-1.0,-368.5899999999999,0.1069983897706796,2
2025-11-18,España,Turquía,2.0,2.0,1.0,7.4,1.02,10.8,1.0,0.916,662.6,1.0,X,0.8488372093023255,5.0,6.8,2.0,9.8,2.6,438.8,4.800000000000001,0.6000000000000005,-0.98,1.0,-1.6,0.07000000000000017,0.6000000000000001,310.5799999999999,0.8566625195759136,-2
2025-11-18,Bélgica,Liechtenstein,7.0,0.0,1.0,10.2,1.0,8.8,1.0,0.8640000000000001,529.2,0.86,1,0.5985714285714286,1.2,0.6,1.64,9.8,5.4,108.2,7.3999999999999995,9.6,-0.6399999999999999,-1.0,-4.4,0.2460000000000001,2.2,938.02,0.9955022816129188,-3
2025-11-18,Escocia,Dinamarca,4.0,2.0,1.0,5.0,2.2,12.2,3.2,0.8240000000000001,368.6,1.0,1,0.8522727272727273,4.6,7.8,2.4,10.2,2.4,402.0,0.20000000000000018,-2.8,-0.19999999999999973,2.0,0.8000000000000003,-0.025999999999999912,1.0,-136.81999999999994,0.31268439337545173,1
2025-11-18,Austria,Bosnia-Herzegovina,1.0,1.0,1.0,4.0,2.2,16.2,1.6,0.8400000000000001,424.0,1.0,X,0.8065789473684211,5.8,4.6,2.8,18.2,1.4,352.6,0.0,-0.5999999999999996,-0.5999999999999996,-2.0,0.20000000000000018,0.038000000000000145,0.3999999999999999,245.62000000000012,0.8043807212851116,-1
2025-11-19,Jamaica,Curazao,0.0,0.0,0.71,4.0,2.6399999999999997,11.4,2.2,0.8220000000000001,267.6,0.75,X,0.7944444444444445,6.4,4.8,1.4,10.8,3.6,311.6,-1.2000000000000002,-0.7999999999999998,1.2399999999999998,0.5999999999999996,-1.4,0.040000000000000036,-2.2,71.66000000000008,0.6016891260767283,0
2025-11-19,Haití,Nicaragua,2.0,0.0,0.75,4.4,2.08,14.4,5.0,0.806,296.2,0.705,1,0.8065,2.0,6.0,2.5,11.9,4.0,288.0,3.4000000000000004,-1.5999999999999996,-0.41999999999999993,2.5,1.0,-0.0004999999999999449,1.6,161.49,0.7169963929818414,0
2025-11-19,Panamá,El Salvador,3.0,0.0,0.75,6.2,1.2,14.0,2.2,0.818,376.8,0.725,1,0.7318181818181819,0.8,3.0,3.0,19.2,2.6,218.6,4.2,3.2,-1.8,-5.199999999999999,-0.3999999999999999,0.09399999999999997,1.6,280.44000000000005,0.8340134002116505,-1
2025-12-21,Marruecos,Comores,2.0,0.0,0.6,7.6,1.4,11.0,1.2,0.8812,550.0,0.805,1,0.77525,2.0,3.0,1.25,15.5,2.55,274.7,3.4000000000000004,4.6,0.1499999999999999,-4.5,-1.3499999999999999,0.10594999999999999,1.25,523.3699999999999,0.9531472589962291,-3
2025-12-22,Egipto,Zimbabue,2.0,1.0,0.6,6.0,1.6,14.8,0.9800000000000001,0.8714000000000001,481.8,0.7,1,0.7951666666666667,1.8,2.8,1.4,11.2,2.84,313.4,3.2,3.2,0.20000000000000018,3.6000000000000014,-1.8599999999999999,0.07520000000000004,2.4,396.99,0.9076487430958061,-1
2025-12-22,Sudáfrica,Angola,2.0,1.0,0.6,6.8,1.8,11.4,1.1400000000000001,0.8533999999999999,450.56000000000006,0.6300000000000001,1,0.7906666666666667,3.2,4.2,1.4,13.4,1.2,323.18,2.2,2.5999999999999996,0.40000000000000013,-2.0,-0.05999999999999983,0.06759999999999988,1.0000000000000002,155.19000000000005,0.7095800735386424,0
2025-12-23,RD Congo,Benín,1.0,0.0,0.6,4.8,1.4,18.78,1.92,0.8156000000000001,364.28000000000003,0.6000000000000001,1,0.7389999999999999,1.0,1.0,1.5,14.0,2.0,233.15,3.2,3.8,-0.10000000000000009,4.780000000000001,-0.08000000000000007,0.07660000000000022,2.0,186.77999999999997,0.745583056835375,0
2025-12-23,Senegal,Botsuana,3.0,0.0,0.6,4.4,0.8,14.38,2.48,0.8415999999999999,420.4,0.7050000000000001,1,0.6890000000000001,2.8,1.8,2.4,12.2,4.4,200.4,3.6000000000000005,2.6000000000000005,-1.5999999999999999,2.1800000000000015,-1.9200000000000004,0.17279999999999984,1.6,563.51,0.9624505629064817,-2
2025-12-23,Túnez,Uganda,3.0,1.0,0.6,5.8,2.0,16.66,3.4,0.8594000000000002,451.9,0.6,1,0.78525,2.5,3.0,2.25,11.5,2.2,227.175,4.7,2.8,-0.25,5.16,1.1999999999999997,0.07415000000000016,2.75,209.12000000000012,0.7691985810840513,0
2025-12-24,Argelia,Sudán,3.0,0.0,0.6,9.0,1.6,15.14,2.1399999999999997,0.8538,459.2200000000001,0.5999999999999999,1,0.76125,2.6,2.2,2.2,12.86,3.3600000000000003,241.14000000000001,5.6,6.8,-0.6000000000000001,2.280000000000001,-1.2200000000000006,0.1058,1.6,362.80999999999995,0.8897806248387631,-1
2025-12-24,Costa de Marfil,Mozambique,1.0,0.0,0.6,6.2,1.0,16.22,1.34,0.8436,440.4,0.615,1,0.7606666666666667,2.6666666666666665,5.666666666666667,1.5999999999999999,10.0,4.666666666666667,258.9,4.533333333333333,0.5333333333333332,-0.5999999999999999,6.219999999999999,-3.326666666666667,0.0829333333333333,2.2666666666666666,266.1099999999999,0.822277165850619,0
2025-12-26,Egipto,Sudáfrica,1.0,0.0,0.6,6.0,1.8,15.0,1.1800000000000002,0.8722,504.71999999999997,0.6,1,0.8435217391304348,5.2,5.8,2.2,12.4,1.54,435.46000000000004,1.3999999999999995,0.20000000000000018,-0.40000000000000013,2.5999999999999996,-0.3599999999999999,0.02059999999999995,0.3999999999999999,93.95000000000005,0.6320030741235138,-1
2025-12-26,Marruecos,Mali,1.0,1.0,0.6,7.2,1.6,12.0,1.6,0.8779999999999999,537.0600000000001,0.7500000000000001,X,0.835,1.75,4.0,0.75,14.0,1.0,413.425,4.25,3.2,0.8500000000000001,-2.0,0.6000000000000001,0.04299999999999993,2.75,258.0899999999999,0.8154298014068835,-3
2025-12-27,Nigeria,Túnez,3.0,2.0,0.63,2.8,1.56,13.439999999999998,2.7199999999999998,0.8058,355.68,0.6,1,0.8363333333333333,6.4,5.8,1.8,17.66,2.6,417.34,-3.6000000000000005,-3.0,-0.24,-4.220000000000002,0.11999999999999966,-0.039200000000000124,-2.0,5.329999999999927,0.5076698849096171,-1
2025-12-27,Senegal,RD Congo,1.0,1.0,0.6,5.0,1.0,14.48,1.28,0.8581999999999999,465.48,0.6,X,0.8134285714285715,4.0,4.8,2.0,19.580000000000002,1.7200000000000002,344.3,5.0,0.20000000000000018,-1.0,-5.100000000000001,-0.44000000000000017,0.05359999999999987,0.3999999999999999,205.56999999999994,0.7655506927508486,-2
2025-12-28,Argelia,Burkina Faso,1.0,0.0,0.6,9.4,1.4,13.14,2.54,0.8625999999999999,450.2,0.6000000000000001,1,0.7876666666666666,3.6,4.6,2.04,13.060000000000002,2.8,305.02000000000004,3.4,4.800000000000001,-0.6400000000000001,0.0799999999999983,-0.2599999999999998,0.07899999999999985,2.0,111.55999999999995,0.6552485671098938,-1
